City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
525,Vardo,NO,2022-09-11 22:24:30,70.3705,31.1107,44.58,93,100,9.22,overcast clouds
526,Vuktyl,RU,2022-09-11 22:24:30,63.8567,57.3094,39.74,96,88,4.07,overcast clouds
527,Eenhana,NA,2022-09-11 22:24:31,-17.4667,16.3333,67.8,16,7,4.41,clear sky
528,Zhezkazgan,KZ,2022-09-11 22:24:31,47.8043,67.7144,51.42,62,94,13.2,overcast clouds
529,Asfi,MA,2022-09-11 22:24:31,32.2994,-9.2372,69.89,91,100,4.97,light rain
530,Ekhabi,RU,2022-09-11 22:24:32,53.5102,142.9671,48.69,70,100,6.06,light rain
531,Terney,RU,2022-09-11 22:24:32,45.0503,136.6092,60.89,75,100,3.15,overcast clouds
532,General Pico,AR,2022-09-11 22:24:32,-35.6566,-63.7568,60.4,25,100,0.27,overcast clouds
533,Kudat,MY,2022-09-11 22:24:33,6.8837,116.8477,73.33,100,20,0.0,few clouds
534,Sidney,AU,2022-09-11 22:23:34,-33.8679,151.2073,58.26,52,0,14.97,clear sky
535,Iwanai,JP,2022-09-11 22:24:33,42.9744,140.5089,65.17,90,98,6.17,overcast clouds
536,Bloemhof,ZA,2022-09-11 22:24:34,-27.6469,25.607,62.76,26,42,10.74,scattered clouds
537,Ozernovskiy,RU,2022-09-11 22:24:34,51.5,156.5167,53.76,94,89,6.67,overcast clouds
538,Anchorage,US,2022-09-11 22:24:35,61.2181,-149.9003,56.86,81,100,16.11,light rain
539,Port Victoria,KE,2022-09-11 22:24:35,0.0939,33.9756,70.2,67,59,4.65,broken clouds
540,Sao Jose Da Coroa Grande,BR,2022-09-11 22:24:36,-8.8978,-35.1478,73.92,76,66,7.29,broken clouds
541,Kaohsiung,TW,2022-09-11 22:24:36,22.6163,120.3133,80.55,83,75,13.8,broken clouds
542,Komsomolskiy,UZ,2022-09-11 22:24:37,40.4272,71.7189,65.12,39,66,6.91,broken clouds
543,Serik,TR,2022-09-11 22:24:37,36.9169,31.0989,75.74,65,0,3.29,clear sky
544,Cabadiangan,PH,2022-09-11 22:24:38,9.7531,122.4739,78.01,88,75,3.42,broken clouds
545,Springdale,US,2022-09-11 22:21:16,36.1867,-94.1288,76.73,47,20,13.8,few clouds
546,Abu Samrah,SY,2022-09-11 22:24:38,35.3029,37.1841,75.47,48,0,6.17,clear sky
547,Margate,GB,2022-09-11 22:22:12,51.3813,1.3862,64.9,93,100,9.35,overcast clouds
548,Arman,RU,2022-09-11 22:24:39,59.7,150.1667,50.36,58,4,4.52,clear sky
549,Mapastepec,MX,2022-09-11 22:24:39,15.4333,-92.9,80.4,88,82,1.25,broken clouds
550,Dhangadhi,NP,2022-09-11 22:24:40,28.7079,80.5961,76.77,83,3,4.12,clear sky
551,Horta,PT,2022-09-11 22:24:40,38.5333,-28.6333,72.12,80,100,21.25,overcast clouds
552,Yar-Sale,RU,2022-09-11 22:24:41,66.8333,70.8333,45.07,84,100,14.97,overcast clouds
553,Dzilam Gonzalez,MX,2022-09-11 22:24:41,21.2833,-88.9333,89.53,57,100,5.41,overcast clouds
554,Sao Raimundo Nonato,BR,2022-09-11 22:24:42,-9.0153,-42.6994,83.64,26,54,4.41,broken clouds
555,Sao Sebastiao Do Paraiso,BR,2022-09-11 22:24:42,-20.9169,-46.9914,78.03,36,85,5.21,overcast clouds
556,Mandan,US,2022-09-11 22:24:42,46.8267,-100.8896,84.36,25,0,10.36,clear sky
557,Qaqortoq,GL,2022-09-11 22:24:43,60.7167,-46.0333,45.03,91,58,4.38,broken clouds
558,Kuytun,RU,2022-09-11 22:24:43,54.3419,101.5036,48.09,73,100,9.31,overcast clouds
559,Suseni,RO,2022-09-11 22:24:44,46.6667,25.55,48.61,95,18,3.65,few clouds
560,Darnah,LY,2022-09-11 22:24:44,32.767,22.6367,78.93,65,0,14.07,clear sky
561,Manaquiri,BR,2022-09-11 22:24:44,-3.3167,-60.35,90.05,39,0,3.53,clear sky
562,Timmins,CA,2022-09-11 22:24:39,48.4669,-81.3331,64.22,68,75,6.91,broken clouds
563,Hastings,GB,2022-09-11 22:24:45,50.8552,0.5729,64.92,99,100,7.81,overcast clouds
564,Vao,NC,2022-09-11 22:24:45,-22.6667,167.4833,71.8,85,33,9.64,scattered clouds
565,Nhulunbuy,AU,2022-09-11 22:24:46,-12.2333,136.7667,77.61,94,96,0.0,overcast clouds
566,Manokwari,ID,2022-09-11 22:24:46,-0.8667,134.0833,79.56,70,100,4.59,overcast clouds
567,Cap Malheureux,MU,2022-09-11 22:24:46,-19.9842,57.6142,67.46,75,31,4.0,scattered clouds
568,Goderich,CA,2022-09-11 22:24:47,43.7501,-81.7165,75.52,60,98,9.22,overcast clouds
569,Rajpur,IN,2022-09-11 22:24:47,22.3,74.35,76.51,90,99,2.93,moderate rain
570,Tigil,RU,2022-09-11 22:24:48,57.8,158.6667,51.82,74,33,21.39,scattered clouds
571,Kargopol,RU,2022-09-11 22:21:10,61.5071,38.9456,41.63,85,56,4.56,broken clouds
572,Zhanaozen,KZ,2022-09-11 22:24:48,43.3,52.8,59.49,29,3,11.7,clear sky
573,Simpang,ID,2022-09-11 22:24:48,-1.2667,104.0833,73.13,99,100,3.15,heavy intensity rain
574,Tura,IN,2022-09-11 22:24:49,25.5198,90.2201,72.21,96,100,5.48,light rain
575,Tazovskiy,RU,2022-09-11 22:24:49,67.4667,78.7,39.61,90,100,17.81,light rain
576,Golpayegan,IR,2022-09-11 22:24:50,33.4537,50.2884,67.06,40,0,3.38,clear sky
577,Peniche,PT,2022-09-11 22:24:50,39.3558,-9.3811,72.1,88,100,8.1,light rain
578,Suclayin,PH,2022-09-11 22:24:51,15.7568,121.5503,77.22,87,100,8.52,overcast clouds
579,Sambava,MG,2022-09-11 22:24:20,-14.2667,50.1667,67.39,89,68,9.78,light rain
580,Xingyi,CN,2022-09-11 22:24:51,24.1877,102.817,59.97,99,100,1.16,overcast clouds
581,Novaya Igirma,RU,2022-09-11 22:24:52,57.1334,103.9112,44.06,86,100,2.8,overcast clouds
582,Ostersund,SE,2022-09-11 22:22:45,63.1792,14.6357,45.05,81,78,4.0,broken clouds
583,Ovre Ardal,NO,2022-09-11 22:24:52,61.3167,7.8,48.54,80,100,2.17,overcast clouds
584,Lieksa,FI,2022-09-11 22:24:53,63.3167,30.0167,51.6,76,100,8.41,overcast clouds
585,Beroroha,MG,2022-09-11 22:24:53,-21.6667,45.1667,70.09,41,0,3.56,clear sky
586,Pringsewu,ID,2022-09-11 22:24:53,-5.3582,104.9744,72.05,95,18,1.28,few clouds
587,Bequimao,BR,2022-09-11 22:24:54,-2.4489,-44.7825,77.65,80,92,6.42,overcast clouds
588,Shubarshi,KZ,2022-09-11 22:24:54,48.5872,57.1869,50.5,57,1,5.28,clear sky
589,Ahipara,NZ,2022-09-11 22:24:55,-35.1667,173.1667,60.24,91,23,18.32,few clouds
590,Warrnambool,AU,2022-09-11 22:24:55,-38.3833,142.4833,49.57,73,100,9.82,overcast clouds
591,Agaro,ET,2022-09-11 22:24:55,7.85,36.65,61.02,99,98,1.54,moderate rain
592,Bull Savanna,JM,2022-09-11 22:24:56,17.8868,-77.5902,81.84,76,68,2.66,broken clouds
593,Pitimbu,BR,2022-09-11 22:24:56,-7.4706,-34.8086,73.99,78,19,10.71,few clouds
594,Ternate,ID,2022-09-11 22:24:57,0.8,127.4,79.79,78,99,0.63,overcast clouds
595,Denpasar,ID,2022-09-11 22:24:57,-8.65,115.2167,76.71,94,75,2.3,broken clouds
596,Quang Ngai,VN,2022-09-11 22:24:12,15.1167,108.8,74.84,92,40,4.43,scattered clouds
597,Luxeuil-Les-Bains,FR,2022-09-11 22:24:58,47.8171,6.365,60.31,100,0,0.0,clear sky
598,Dubrovnik,HR,2022-09-11 22:24:58,42.6481,18.0922,73.04,49,0,18.41,clear sky
599,Kuruman,ZA,2022-09-11 22:24:58,-27.4524,23.4325,60.76,29,62,14.79,broken clouds
600,Sao Felix Do Xingu,BR,2022-09-11 22:24:59,-6.6447,-51.995,85.75,30,4,0.72,clear sky
601,Majalaya,ID,2022-09-11 22:24:59,-7.3378,106.6069,75.18,90,99,5.48,overcast clouds
602,Maningrida,AU,2022-09-11 22:24:59,-12.0667,134.2667,76.21,84,25,1.97,scattered clouds
603,Port Shepstone,ZA,2022-09-11 22:25:00,-30.7414,30.455,64.81,69,92,13.0,overcast clouds
604,Thaba-Tseka,LS,2022-09-11 22:25:00,-29.522,28.6084,52.43,30,55,5.95,broken clouds
605,Kamien Pomorski,PL,2022-09-11 22:25:01,53.9685,14.7726,57.56,85,23,2.86,few clouds
606,Nioro,GM,2022-09-11 22:25:01,13.35,-15.75,75.99,92,84,3.58,moderate rain
607,Rocha,UY,2022-09-11 22:25:01,-34.4833,-54.3333,44.11,82,29,6.4,scattered clouds
608,Mapiripan,CO,2022-09-11 22:23:01,2.8892,-72.1256,83.46,73,37,1.99,scattered clouds
609,Beryslav,UA,2022-09-11 22:25:02,46.8415,33.4284,62.69,62,46,2.82,scattered clouds
610,Nenjiang,CN,2022-09-11 22:25:03,49.1833,125.2167,54.66,90,99,9.57,overcast clouds
611,Sarahan,IN,2022-09-11 22:25:04,31.5167,77.8,57.4,89,4,2.57,clear sky
612,Heinola,FI,2022-09-11 22:25:04,61.2056,26.0381,44.01,73,8,2.75,clear sky
613,Lagoa,PT,2022-09-11 22:25:04,39.05,-27.9833,72.05,79,100,23.85,overcast clouds
614,Itaituba,BR,2022-09-11 22:20:15,-4.2761,-55.9836,89.08,32,6,2.3,clear sky
615,Pawa,PH,2022-09-11 22:25:05,13.1747,123.7328,77.68,91,69,5.59,broken clouds
616,Sirmaur,IN,2022-09-11 22:25:06,24.85,81.3833,75.56,89,39,7.96,scattered clouds
617,Pryazha,RU,2022-09-11 22:25:06,61.6926,33.6216,38.43,83,8,2.93,clear sky
618,Dapaong,TG,2022-09-11 22:25:07,10.8639,0.205,73.35,93,100,4.83,moderate rain
619,Yaring,TH,2022-09-11 22:25:07,6.8662,101.3689,77.52,82,100,5.91,moderate rain
620,Kulhudhuffushi,MV,2022-09-11 22:25:08,6.6221,73.07,80.17,82,83,14.12,broken clouds
621,Hami,CN,2022-09-11 22:20:24,42.8,93.45,78.28,18,0,6.4,clear sky
622,Fonte Boa,BR,2022-09-11 22:25:09,-2.4959,-66.2662,83.64,70,67,2.98,broken clouds
623,Koudougou,BF,2022-09-11 22:25:09,12.25,-2.3667,78.67,78,14,2.33,few clouds
624,Alofi,NU,2022-09-11 22:25:10,-19.0595,-169.9187,82.29,65,62,9.22,broken clouds
625,Muzhi,RU,2022-09-11 22:25:10,65.3667,64.6667,43.88,83,98,10.33,overcast clouds
626,Hualmay,PE,2022-09-11 22:25:10,-11.0964,-77.6139,63.55,76,22,12.37,few clouds
627,Sitia,GR,2022-09-11 22:25:11,35.2,26.0986,78.98,70,0,6.42,clear sky
628,Birin,NP,2022-09-11 22:25:11,26.8865,88.0718,61.21,94,54,5.61,broken clouds
629,Saint George,US,2022-09-11 22:25:12,37.1041,-113.5841,95.43,25,0,3.44,clear sky
630,Gualaquiza,EC,2022-09-11 22:25:12,-3.4,-78.55,73.04,69,64,2.91,light rain
631,Auki,SB,2022-09-11 22:25:13,-8.7676,160.7034,81.5,70,57,6.46,broken clouds
632,Sarankhola,BD,2022-09-11 22:25:13,22.3082,89.7897,76.78,96,100,11.56,moderate rain
633,Hofn,IS,2022-09-11 22:25:14,64.2539,-15.2082,52.41,75,92,16.26,overcast clouds
634,Vanimo,PG,2022-09-11 22:25:14,-2.6741,141.3028,77.36,85,97,3.62,overcast clouds
635,Capaccio,IT,2022-09-11 22:25:15,40.4244,15.0809,71.06,77,0,4.88,clear sky
636,Kuryk,KZ,2022-09-11 22:25:15,43.2,51.65,66.67,30,62,17.85,broken clouds
637,At-Bashi,KG,2022-09-11 22:25:15,41.1702,75.8106,50.94,81,97,1.66,light rain
638,Ambanja,MG,2022-09-11 22:25:16,-13.6833,48.45,71.38,84,98,1.12,overcast clouds
639,Karratha,AU,2022-09-11 22:25:16,-20.7377,116.8463,66.96,61,0,2.73,clear sky
640,Vohibinany,MG,2022-09-11 22:25:17,-17.35,49.0333,63.23,96,63,1.5,broken clouds
641,Yuzhou,CN,2022-09-11 22:25:17,34.1628,113.4639,68.04,61,0,1.72,clear sky
642,Flagstaff,US,2022-09-11 22:23:12,35.1981,-111.6513,80.31,45,40,8.05,scattered clouds
643,Agua Verde,MX,2022-09-11 22:25:18,22.9,-106.05,89.69,75,42,12.01,scattered clouds
644,Burgdorf,DE,2022-09-11 22:25:18,52.4463,10.0064,60.51,83,76,0.54,broken clouds
645,Palembang,ID,2022-09-11 22:25:18,-2.9167,104.7458,73.49,100,40,3.44,mist
646,Slave Lake,CA,2022-09-11 22:25:19,55.2834,-114.769,62.58,77,100,3.44,overcast clouds
647,Luancheng,CN,2022-09-11 22:25:19,37.8792,114.6517,68.16,75,12,1.39,few clouds
648,Avera,US,2022-09-11 22:25:20,33.194,-82.5271,82.45,77,100,9.71,overcast clouds
649,Tanete,ID,2022-09-11 22:25:20,-3.9443,119.7848,72.45,89,92,4.0,overcast clouds
650,Wairoa,NZ,2022-09-11 22:25:21,-39.0333,177.3667,51.55,98,100,1.99,moderate rain
651,Ankpa,NG,2022-09-11 22:25:21,7.3706,7.6253,68.56,95,20,3.58,few clouds
652,San Carlos,VE,2022-09-11 22:25:22,9.6612,-68.5827,81.86,82,40,2.42,scattered clouds
653,Miraflores,MX,2022-09-11 22:25:22,19.2167,-98.8083,76.03,76,86,4.18,overcast clouds
654,Sharjah,AE,2022-09-11 22:25:23,25.3573,55.4033,89.58,78,4,4.61,clear sky
655,Los Algarrobos,PA,2022-09-11 22:25:23,8.5,-82.4333,72.01,100,75,2.3,broken clouds
656,Baculin,PH,2022-09-11 22:25:23,7.4525,126.5842,78.12,82,82,5.08,broken clouds
657,Roma,US,2022-09-11 22:22:37,43.2128,-75.4557,68.68,86,100,3.62,overcast clouds
658,Erzincan,TR,2022-09-11 22:25:24,39.75,39.5,56.5,51,0,2.3,clear sky
659,Aberystwyth,GB,2022-09-11 22:25:24,52.4155,-4.0829,61.72,93,100,11.34,light rain
660,Gallup,US,2022-09-11 22:25:25,35.5281,-108.7426,79.56,49,100,24.16,overcast clouds
661,Orange Walk,BZ,2022-09-11 22:25:25,17.8333,-88.8333,79.7,95,100,5.14,overcast clouds
662,Canon City,US,2022-09-11 22:25:25,38.441,-105.2424,84.63,43,0,8.05,clear sky
663,San Julian,MX,2022-09-11 22:25:26,21.0167,-102.1667,72.41,53,44,4.5,scattered clouds
664,Buta,CD,2022-09-11 22:25:26,2.7858,24.73,69.37,99,53,2.48,light rain
665,Angra Dos Reis,BR,2022-09-11 22:25:26,-23.0067,-44.3181,63.28,88,100,2.66,overcast clouds
666,Kamloops,CA,2022-09-11 22:22:20,50.6665,-120.3192,72.59,35,75,5.75,broken clouds
667,Hervey Bay,AU,2022-09-11 22:25:27,-25.2986,152.8535,64.02,73,100,15.99,light rain
668,Waingapu,ID,2022-09-11 22:25:28,-9.6567,120.2641,74.68,84,29,6.35,scattered clouds
669,Ust-Kuyga,RU,2022-09-11 22:25:28,70.0167,135.6,37.09,85,100,5.79,overcast clouds
670,Rongcheng,CN,2022-09-11 22:25:28,30.634,117.8517,66.88,81,0,1.36,clear sky
671,Miri,MY,2022-09-11 22:25:29,4.4148,114.0089,73.54,100,20,2.3,light rain
672,Jiwani,PK,2022-09-11 22:25:29,25.05,61.7417,81.64,86,63,8.79,broken clouds
673,Kauhajoki,FI,2022-09-11 22:25:30,62.4333,22.1833,49.98,93,7,2.53,clear sky
674,Puerto Madero,MX,2022-09-11 22:25:30,14.7208,-92.4215,82.6,89,75,9.22,broken clouds
675,Lazaro Cardenas,MX,2022-09-11 22:25:31,17.9583,-102.2,82.53,79,100,6.31,overcast clouds
676,Tarauaca,BR,2022-09-11 22:25:31,-8.1614,-70.7656,84.58,60,96,3.11,overcast clouds
677,Salym,RU,2022-09-11 22:25:31,60.0625,71.4789,36.03,95,27,3.69,scattered clouds
678,San Andres,CO,2022-09-11 22:25:32,12.5847,-81.7006,86.02,79,100,11.5,overcast clouds
679,Valparaiso,CL,2022-09-11 22:22:12,-33.0393,-71.6273,56.84,100,20,10.36,few clouds
680,Payo,ID,2022-09-11 22:25:32,-3.7508,103.6372,71.87,98,100,1.05,overcast clouds
681,Shahrud,IR,2022-09-11 22:25:33,36.4182,54.9763,60.98,43,0,6.67,clear sky
682,Pinawa,CA,2022-09-11 22:24:52,50.1489,-95.8811,74.75,22,0,8.55,clear sky
683,Paredon,MX,2022-09-11 22:25:33,16.0333,-93.8667,83.66,74,83,1.05,broken clouds
684,Awbari,LY,2022-09-11 22:25:34,26.5921,12.7805,82.45,21,0,6.98,clear sky
685,Kudahuvadhoo,MV,2022-09-11 22:25:34,2.6708,72.8944,82.02,75,79,13.85,broken clouds
686,Sudbury,CA,2022-09-11 22:25:34,46.49,-80.99,72.57,75,100,5.01,overcast clouds
687,Tundla,IN,2022-09-11 22:25:35,27.2,78.2833,82.92,69,56,7.49,broken clouds
688,Ciudad Valles,MX,2022-09-11 22:23:16,21.9833,-99.0167,87.48,60,1,7.43,clear sky
689,Hay River,CA,2022-09-11 22:25:35,60.8156,-115.7999,58.98,47,75,11.5,broken clouds
